Company_Name,Category,Object_id,Country,Region,Amount_Raised_USD,Stage,Funded_At
CardioFocus,biotech,c:69820,USA,Boston,30600000,series-c+,28/02/2011
Intuity Medical,medical,c:39164,USA,SF Bay,20000000,venture,28/02/2011
Xenith,manufacturing,c:70062,USA,Boston,10500000,venture,28/02/2011
CrowdGather,web,c:25574,USA,Los Angeles,7850000,venture,28/02/2011
Administrative Systems,finance,c:282135,USA,Sacramento,7723237,venture,28/02/2011
Cardiorobotics,medical,c:32061,USA,Raynham,6500000,venture,28/02/2011
ContentWatch,security,c:46203,USA,Salt Lake City,3635000,venture,28/02/2011
COH,biotech,c:267566,USA,San Diego,2321091,venture,28/02/2011
Sproxil,security,c:70058,USA,Boston,1800000,venture,28/02/2011
Malauzai Software,software,c:154057,USA,Austin,1275000,venture,28/02/2011
Vitriflex,cleantech,c:243893,USA,SF Bay,450000,venture,28/02/2011
Fliqq,photo_video,c:217604,USA,New York,300000,venture,28/02/2011
Energy Telecom,mobile,c:258764,USA,Saint augustine,119958,venture,28/02/2011
Bensata,social,c:257016,USA,Houston,115000,venture,28/02/2011
Maritime Broadband,manufacturing,c:282303,USA,New York,230000,venture,27/02/2011
Doyenz,enterprise,c:37424,USA,Seattle,2000000,other,25/02/2011
iMove,hardware,c:23308,USA,Portland,614440,other,25/02/2011
TinyCo,games_video,c:69798,USA,SF Bay,18000000,series-a,25/02/2011
SnapRetail,advertising,c:69799,USA,Pittsburg,6000000,series-a,25/02/2011
MyCityWay,mobile,c:47151,USA,New York,5000000,series-a,25/02/2011
FINsix Corporation,semiconductor,c:69935,USA,Boston,1800000,series-a,25/02/2011
Scality,software,c:51248,USA,SF Bay,7000000,series-b,25/02/2011
Groupon,web,c:11391,USA,Chicago,16200000,venture,25/02/2011
Home Dialysis Plus,medical,c:282212,USA,SF Bay,9500000,venture,25/02/2011
Intervolve,software,c:46621,USA,Raleigh-Durham,5981405,venture,25/02/2011
Aircuity,cleantech,c:28448,USA,Boston,3500000,venture,25/02/2011
Personics Labs,hardware,c:257484,USA,Palm Beach,3035000,venture,25/02/2011
Kidlandia,web,c:22462,USA,SF Bay,2500000,venture,25/02/2011
VeriTeQ Corporation,mobile,c:33046,USA,Palm Beach,2000000,venture,25/02/2011
ActionRun,software,c:282171,USA,SF Bay,1510005,venture,25/02/2011
Base CRM,software,c:49652,USA,Chicago,1100000,venture,25/02/2011
Adometry,advertising,c:31683,USA,Austin,1097706,venture,25/02/2011
ScriptRx,biotech,c:38844,USA,Palm Beach,1000000,venture,25/02/2011
Celmatix,biotech,c:228350,USA,New York,806129,venture,25/02/2011
Digital Assent,software,c:67008,USA,Atlanta,500000,venture,25/02/2011
Livescribe,hardware,c:20812,USA,SF Bay,186000,angel,24/02/2011
Nano Terra,biotech,c:64171,USA,Boston,750000,other,24/02/2011
Fundly,nonprofit,c:56641,USA,SF Bay,2000000,series-a,24/02/2011
Box,network_hosting,c:183,USA,SF Bay,48000000,series-c+,24/02/2011
Pharmaron Holding,biotech,c:69687,USA,Los Angeles,40000000,series-c+,24/02/2011
HTG Molecular Diagnostics,biotech,c:79002,USA,Tucson,15700000,series-c+,24/02/2011
textPlus,mobile,c:22601,USA,Los Angeles,15000000,series-c+,24/02/2011
Mogreet,mobile,c:1401,USA,Venice,2788210,series-c+,24/02/2011
Operative Media,advertising,c:8948,USA,New York,10000000,venture,24/02/2011
Catch Media,web,c:42314,USA,Los Angeles,3500000,venture,24/02/2011
Pan?ve,software,c:69688,USA,Hadley,3280000,venture,24/02/2011
MediaTrust,advertising,c:2464,USA,New York,3000000,venture,24/02/2011
Gaia Herbs,biotech,c:282276,USA,Brevard,1000000,venture,24/02/2011
Media Chaperone,web,c:40665,USA,Chicago,1000000,venture,24/02/2011
Vontoo,public_relations,c:12179,USA,Indianapolis,192000,venture,24/02/2011
GreenGoose!,hardware,c:66706,USA,SF Bay,100000,angel,23/02/2011
SmartSynch,network_hosting,c:43868,USA,Jackson,25670000,other,23/02/2011
PLC Systems,medical,c:69584,USA,Boston,4000000,other,23/02/2011
Massachusetts Life Sciences Center,biotech,c:64710,USA,Boston,3400000,other,23/02/2011
Fluidnet,medical,c:55051,USA,Boston,500000,other,23/02/2011
GraffitiTech,security,c:238499,USA,SF Bay,311750,other,23/02/2011
Arkansas Department of Education,education,c:69592,USA,Little Rock,35000,other,23/02/2011
MoviePass,games_video,c:81508,USA,New York,1500000,series-a,23/02/2011
Phononic Devices,hardware,c:69580,USA,Raleigh-Durham,10000000,series-b,23/02/2011
Sprout Social,software,c:47878,USA,Chicago,10000000,series-b,23/02/2011
Transphorm,cleantech,c:69581,USA,Santa Barbara,20000000,series-c+,23/02/2011
High Throughput Genomics,biotech,c:69697,USA,Tucson,15700000,series-c+,23/02/2011
Centric Software,software,c:38201,USA,SF Bay,7500000,series-c+,23/02/2011
Rafter,education,c:151899,USA,SF Bay,20000000,venture,23/02/2011
BookRenter.com,web,c:15547,USA,SF Bay,20000000,venture,23/02/2011
MBA Polymers,cleantech,c:26305,USA,SF Bay,14600000,venture,23/02/2011
Parametric Sound,hardware,c:175783,USA,San Diego,1000000,venture,23/02/2011
Visualant,semiconductor,c:36312,USA,Seattle,250000,venture,23/02/2011
TheraTorr Medical,medical,c:281997,USA,Boston,105080,venture,23/02/2011
Clinical Data,biotech,c:66158,USA,Boston,101000,venture,23/02/2011
Fuze Network,finance,c:69494,USA,Salt Lake City,1200000,angel,22/02/2011
Jybe,web,c:77869,USA,SF Bay,250250,angel,22/02/2011
PLAYD8,mobile,c:147982,USA,Los Angeles,60000,angel,22/02/2011
Laszlo Systems,messaging,c:1266,USA,SF Bay,1100000,other,22/02/2011
LucidPort Technology,hardware,c:15811,USA,SF Bay,979850,other,22/02/2011
Inxero,software,c:27552,USA,Austin,568000,other,22/02/2011
Paydiant,enterprise,c:69398,USA,Boston,7600000,series-a,22/02/2011
SchoolTube,education,c:52651,USA,Saint Louis,3050000,series-a,22/02/2011
Acetylon Pharmaceuticals,biotech,c:34094,USA,Boston,12400000,series-b,22/02/2011
Fetch Technologies,analytics,c:69486,USA,Los Angeles,4600000,series-b,22/02/2011
Correx,medical,c:69469,USA,Boston,2800000,series-b,22/02/2011
Amicrobe,biotech,c:281963,USA,Los Angeles,999987,series-b,22/02/2011
Recyclebank,cleantech,c:22573,USA,New York,14000000,series-c+,22/02/2011
Digital Chocolate,games_video,c:536,USA,SF Bay,12000000,series-c+,22/02/2011
Fisker Automotive,automotive,c:5951,USA,Los Angeles,150000000,venture,22/02/2011
Vita Coco,hospitality,c:196653,USA,New York,13664749,venture,22/02/2011
MBS HOLDINGS,mobile,c:281942,USA,Birmingham,10000000,venture,22/02/2011
Dr Sears Family Essentials,hospitality,c:69464,USA,Los Angeles,5600000,venture,22/02/2011
ItsOn,mobile,c:44625,USA,SF Bay,3250001,venture,22/02/2011
Amplience,ecommerce,c:243053,USA,New York,2585264,venture,22/02/2011
AllPlayers.com,software,c:281952,USA,Dallas,2449500,venture,22/02/2011
M2G,biotech,c:269535,USA,Nashville,1331000,venture,22/02/2011
Voice Assist,messaging,c:58082,USA,Los Angeles,1200000,venture,22/02/2011
GET IT Mobile,mobile,c:55429,USA,SF Bay,1100000,venture,22/02/2011
Simphotek,software,c:281989,USA,New York,1100000,venture,22/02/2011
Lattice Incorporated,network_hosting,c:70394,USA,Philadelphia,1000000,venture,22/02/2011
Bluespec,software,c:44733,USA,Boston,1000000,venture,22/02/2011
Tykoon,finance,c:119332,USA,New York,480000,venture,22/02/2011
Go-Green Auto Centers,automotive,c:281937,USA,Ronkonkoma,100000,venture,22/02/2011
Accuhealth Partners,health,c:260552,USA,Kansas City,760000,angel,21/02/2011
Boomerang.com,web,c:37659,USA,Chicago,560000,angel,21/02/2011
The Grommet,news,c:35496,USA,Boston,950000,other,21/02/2011
mEgo,web,c:880,USA,Los Angeles,915116,series-a,21/02/2011
Subject Company,mobile,c:149139,USA,SF Bay,1372925,venture,21/02/2011
ADVANCED CREDIT TECHNOLOGIES,software,c:281970,USA,Minneapolis,166000,venture,21/02/2011
CommutePays,mobile,c:180996,USA,SF Bay,600000,angel,20/02/2011
Pixability,advertising,c:37378,USA,Boston,1000000,angel,18/02/2011
Pluromed,hardware,c:259939,USA,Boston,915649,other,18/02/2011
RyMed Technologies,biotech,c:243066,USA,Nashville,800000,other,18/02/2011
CAIS,software,c:282308,USA,New York,4000000,series-a,18/02/2011
Zynga,games_video,c:1812,USA,SF Bay,490000000,series-c+,18/02/2011
MiaSol?,cleantech,c:26303,USA,SF Bay,106000000,series-c+,18/02/2011
RoundPegg,software,c:42512,USA,Denver,1270000,venture,18/02/2011
Epay Systems,enterprise,c:70404,USA,Chicago,1000000,venture,18/02/2011
Privaris,other,c:13262,USA,Charlottesville,2964369,other,17/02/2011
Dynamic Signal,software,c:61254,USA,SF Bay,8000000,series-a,17/02/2011
Lendio,finance,c:68995,USA,Salt Lake City,6000000,series-a,17/02/2011
Pipewise,enterprise,c:67806,USA,SF Bay,3500000,series-a,17/02/2011
Aria Glassworks,software,c:281384,USA,SF Bay,1750000,series-a,17/02/2011
Vital Access,medical,c:69006,USA,Salt Lake City,3600000,series-b,17/02/2011
Vitrue,enterprise,c:1234,USA,Atlanta,17000000,series-c+,17/02/2011
Cambrooke Foods,other,c:70709,USA,Boston,10025000,venture,17/02/2011
Cambrooke Foods,other,c:70709,USA,Boston,8000000,venture,17/02/2011
Hughes Telematics,mobile,c:39325,USA,Atlanta,5000002,venture,17/02/2011
Sermo,health,c:934,USA,Boston,3500000,venture,17/02/2011
Health Outcomes Sciences,biotech,c:197555,USA,Kansas City,2998632,venture,17/02/2011
Tarsus Medical,health,c:268136,USA,SF Bay,2525000,venture,17/02/2011
TuneUp,music,c:5272,USA,SF Bay,2000000,venture,17/02/2011
Preventice,health,c:235929,USA,Minneapolis,1500000,venture,17/02/2011
EasyESI,web,c:185236,USA,SF Bay,654995,venture,17/02/2011
Indy Audio Labs,hardware,c:263313,USA,Indianapolis,600000,venture,17/02/2011
InferX,software,c:74546,USA,Washington DC,75000,venture,17/02/2011
Biocept,biotech,c:46369,USA,San Diego,1200000,other,16/02/2011
Ignite Game Technologies,games_video,c:81887,USA,SF Bay,1000000,other,16/02/2011
1000memories,web,c:51379,USA,SF Bay,2520000,series-a,16/02/2011
Findery,web,c:245097,USA,SF Bay,2000000,series-a,16/02/2011
Versartis,biotech,c:24967,USA,SF Bay,21000000,series-b,16/02/2011
ThingWorx,software,c:68892,USA,Philadelphia,5000000,series-b,16/02/2011
Solvate,web,c:30562,USA,New York,4000000,series-b,16/02/2011
Paramit Corporation,manufacturing,c:279619,USA,SF Bay,45324254,venture,16/02/2011
ecoATM,cleantech,c:42223,USA,San Diego,14400000,venture,16/02/2011
ExaGrid Systems,enterprise,c:16568,USA,Boston,10600000,venture,16/02/2011
InMage Systems,software,c:3194,USA,SF Bay,3372819,venture,16/02/2011
Music Mastermind,music,c:42635,USA,Los Angeles,3050000,venture,16/02/2011
NetVision,software,c:163743,USA,Salt Lake City,2776416,venture,16/02/2011
Copytele,finance,c:203897,USA,Melville,1250000,venture,16/02/2011
Mojo Motors,automotive,c:80892,USA,New York,750000,venture,16/02/2011
NetVision,software,c:163743,USA,Salt Lake City,163000,venture,16/02/2011
Securisyn Medical,biotech,c:238158,USA,Denver,25000,venture,16/02/2011
Ayeah Games,games_video,c:53330,USA,Boston,530000,angel,15/02/2011
Kona DataSearch,enterprise,c:143038,USA,Nashua,500000,angel,15/02/2011
Expan,other,c:81251,USA,New York,500000,angel,15/02/2011
Cyber Interns,web,c:68802,USA,Los Angeles,50000,angel,15/02/2011
Everbridge,software,c:45602,USA,Los Angeles,3500000,other,15/02/2011
Ivivi Health Sciences,medical,c:68794,USA,SF Bay,9500000,series-a,15/02/2011
Catch.com,mobile,c:25972,USA,SF Bay,7000000,series-a,15/02/2011
Doxo,network_hosting,c:35667,USA,Seattle,10000000,series-b,15/02/2011
Quofore,mobile,c:26561,USA,Phoenix,5250000,series-b,15/02/2011
CashStar,ecommerce,c:20402,USA,Portland,5000000,series-b,15/02/2011
Solvate,web,c:30562,USA,New York,4000000,series-b,15/02/2011
Coupa Software,enterprise,c:4219,USA,SF Bay,12000000,series-c+,15/02/2011
